Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)
PuntaArenas --> Walker_2                   Jan 06 2024 18:19:11.914062500   Jan 06 2024 18:27:30.824218750       8.315169271
PuntaArenas --> Walker_6                   Jan 06 2024 18:51:03.085937500   Jan 06 2024 18:59:37.335937500       8.570833333
PuntaArenas --> Walker_4                   Jan 06 2024 18:58:15.789062500   Jan 06 2024 19:06:43.398437500       8.460156250
PuntaArenas --> Walker_5                   Jan 06 2024 19:06:52.296875000   Jan 06 2024 19:15:27.078125000       8.579687500
PuntaArenas --> Walker_3                   Jan 06 2024 19:38:58.875000000   Jan 06 2024 19:46:54.277343750       7.923372396
PuntaArenas --> Walker_1                   Jan 06 2024 19:46:21.207031250   Jan 06 2024 19:53:47.191406250       7.433072917
PuntaArenas --> Walker_2                   Jan 06 2024 19:55:26.800781250   Jan 06 2024 20:02:35.320312500       7.141992187
PuntaArenas --> Walker_6                   Jan 06 2024 20:28:09.570312500   Jan 06 2024 20:33:02.421875000       4.880859375
PuntaArenas --> Walker_4                   Jan 06 2024 20:35:22.007812500   Jan 06 2024 20:39:24.589843750       4.043033854
PuntaArenas --> Walker_5                   Jan 06 2024 20:44:38.558593750   Jan 06 2024 20:47:47.949218750       3.156510417
PuntaArenas --> Walker_3                   Jan 07 2024 03:30:04.097656250   Jan 07 2024 03:31:24.316406250       1.336979167
PuntaArenas --> Walker_1                   Jan 07 2024 03:35:22.714843750   Jan 07 2024 03:37:33.335937500       2.177018229
PuntaArenas --> Walker_2                   Jan 07 2024 03:44:33.488281250   Jan 07 2024 03:48:52.738281250       4.320833333
PuntaArenas --> Walker_6                   Jan 07 2024 04:14:57.867187500   Jan 07 2024 04:21:38.296875000       6.673828125
PuntaArenas --> Walker_4                   Jan 07 2024 04:20:17.878906250   Jan 07 2024 04:27:08.667968750       6.846484375
PuntaArenas --> Walker_5                   Jan 07 2024 04:30:17.128906250   Jan 07 2024 04:37:41.187500000       7.400976563
PuntaArenas --> Walker_3                   Jan 07 2024 05:01:28.257812500   Jan 07 2024 05:09:55.269531250       8.450195312
PuntaArenas --> Walker_1                   Jan 07 2024 05:07:03.210937500   Jan 07 2024 05:15:22.984375000       8.329557292
PuntaArenas --> Walker_2                   Jan 07 2024 05:17:32.210937500   Jan 07 2024 05:26:13.234375000       8.683723958
PuntaArenas --> Walker_6                   Jan 07 2024 05:49:39.718750000   Jan 07 2024 05:58:04.273437500       8.409244792
PuntaArenas --> Walker_4                   Jan 07 2024 05:54:57.539062500   Jan 07 2024 06:03:10.406250000       8.214453125
PuntaArenas --> Walker_5                   Jan 07 2024 06:05:45.000000000   Jan 07 2024 06:13:44.917968750       7.998632813
PuntaArenas --> Walker_3                   Jan 07 2024 06:38:34.410156250   Jan 07 2024 06:45:09.394531250       6.583072917
PuntaArenas --> Walker_1                   Jan 07 2024 06:44:12.417968750   Jan 07 2024 06:50:08.089843750       5.927864583
PuntaArenas --> Walker_2                   Jan 07 2024 06:55:40.187500000   Jan 07 2024 07:00:51.167968750       5.183007812
PuntaArenas --> Walker_6                   Jan 07 2024 17:29:37.421875000   Jan 07 2024 17:35:12.175781250       5.579231771
PuntaArenas --> Walker_4                   Jan 07 2024 17:32:43.093750000   Jan 07 2024 17:38:26.679687500       5.726432292
PuntaArenas --> Walker_5                   Jan 07 2024 17:44:54.691406250   Jan 07 2024 17:51:52.785156250       6.968229167
PuntaArenas --> Walker_3                   Jan 07 2024 18:16:20.429687500   Jan 07 2024 18:24:42.593750000       8.369401042
PuntaArenas --> Walker_1                   Jan 07 2024 18:19:36.062500000   Jan 07 2024 18:27:49.261718750       8.219986979
PuntaArenas --> Walker_2                   Jan 07 2024 18:32:31.488281250   Jan 07 2024 18:41:04.144531250       8.544270833
PuntaArenas --> Walker_6                   Jan 07 2024 19:04:28.503906250   Jan 07 2024 19:12:58.304687500       8.496679688
PuntaArenas --> Walker_4                   Jan 07 2024 19:07:22.621093750   Jan 07 2024 19:15:45.449218750       8.380468750
PuntaArenas --> Walker_5                   Jan 07 2024 19:20:18.777343750   Jan 07 2024 19:28:40.875000000       8.368294271
PuntaArenas --> Walker_3                   Jan 07 2024 19:52:30.933593750   Jan 07 2024 19:59:55.058593750       7.402083333
PuntaArenas --> Walker_1                   Jan 07 2024 19:55:34.015625000   Jan 07 2024 20:02:36.492187500       7.041276042
PuntaArenas --> Walker_2                   Jan 07 2024 20:09:05.101562500   Jan 07 2024 20:15:29.792968750       6.411523437
PuntaArenas --> Walker_6                   Jan 07 2024 20:42:09.652343750   Jan 07 2024 20:45:28.671875000       3.316992187
PuntaArenas --> Walker_4                   Jan 07 2024 20:44:58.921875000   Jan 07 2024 20:47:43.210937500       2.738151042
PuntaArenas --> Walker_3                   Jan 08 2024 03:41:56.414062500   Jan 08 2024 03:45:52.621093750       3.936783854
PuntaArenas --> Walker_1                   Jan 08 2024 03:43:34.230468750   Jan 08 2024 03:47:16.757812500       3.708789063
PuntaArenas --> Walker_2                   Jan 08 2024 03:57:09.500000000   Jan 08 2024 04:02:44.054687500       5.575911458
PuntaArenas --> Walker_6                   Jan 08 2024 04:27:55.328125000   Jan 08 2024 04:35:15.003906250       7.327929688
PuntaArenas --> Walker_4                   Jan 08 2024 04:29:06.183593750   Jan 08 2024 04:36:22.140625000       7.265950521
PuntaArenas --> Walker_5                   Jan 08 2024 04:43:19.968750000   Jan 08 2024 04:51:12.781250000       7.880208333
PuntaArenas --> Walker_3                   Jan 08 2024 05:14:43.250000000   Jan 08 2024 05:23:20.753906250       8.625065104
PuntaArenas --> Walker_1                   Jan 08 2024 05:16:04.398437500   Jan 08 2024 05:24:30.148437500       8.429166667
PuntaArenas --> Walker_2                   Jan 08 2024 05:30:55.238281250   Jan 08 2024 05:39:37.589843750       8.705859375
PuntaArenas --> Walker_6                   Jan 08 2024 06:03:15.894531250   Jan 08 2024 06:11:22.386718750       8.108203125
PuntaArenas --> Walker_4                   Jan 08 2024 06:04:12.007812500   Jan 08 2024 06:12:11.261718750       7.987565104
PuntaArenas --> Walker_5                   Jan 08 2024 06:19:27.152343750   Jan 08 2024 06:26:57.453125000       7.505013021
PuntaArenas --> Walker_3                   Jan 08 2024 06:52:39.406250000   Jan 08 2024 06:58:05.726562500       5.438671875
PuntaArenas --> Walker_1                   Jan 08 2024 06:53:49.929687500   Jan 08 2024 06:58:52.875000000       5.049088542
PuntaArenas --> Walker_2                   Jan 08 2024 07:10:16.925781250   Jan 08 2024 07:13:23.328125000       3.106705729
PuntaArenas --> Walker_2                   Jan 08 2024 17:12:08.910156250   Jan 08 2024 17:15:10.066406250       3.019270833
PuntaArenas --> Walker_4                   Jan 08 2024 17:41:31.996093750   Jan 08 2024 17:47:59.277343750       6.454687500
PuntaArenas --> Walker_6                   Jan 08 2024 17:42:36.875000000   Jan 08 2024 17:49:16.972656250       6.668294271
PuntaArenas --> Walker_5                   Jan 08 2024 17:58:02.445312500   Jan 08 2024 18:05:43.039062500       7.676562500
PuntaArenas --> Walker_1                   Jan 08 2024 18:28:37.914062500   Jan 08 2024 18:37:01.738281250       8.397070313
PuntaArenas --> Walker_3                   Jan 08 2024 18:29:37.679687500   Jan 08 2024 18:38:15.515625000       8.630598958
PuntaArenas --> Walker_2                   Jan 08 2024 18:45:53.652343750   Jan 08 2024 18:54:32.019531250       8.639453125
PuntaArenas --> Walker_4                   Jan 08 2024 19:16:30.449218750   Jan 08 2024 19:24:45.242187500       8.246549479
PuntaArenas --> Walker_6                   Jan 08 2024 19:17:56.046875000   Jan 08 2024 19:26:14.226562500       8.302994792
PuntaArenas --> Walker_5                   Jan 08 2024 19:33:47.449218750   Jan 08 2024 19:41:49.625000000       8.036263021
PuntaArenas --> Walker_1                   Jan 08 2024 20:04:48.550781250   Jan 08 2024 20:11:22.871093750       6.572005208
PuntaArenas --> Walker_3                   Jan 08 2024 20:06:06.246093750   Jan 08 2024 20:12:49.863281250       6.726953125
PuntaArenas --> Walker_2                   Jan 08 2024 20:22:48.515625000   Jan 08 2024 20:28:16.363281250       5.464127604
PuntaArenas --> Walker_1                   Jan 09 2024 03:52:01.949218750   Jan 09 2024 03:56:45.304687500       4.722591146
PuntaArenas --> Walker_3                   Jan 09 2024 03:54:26.847656250   Jan 09 2024 03:59:45.531250000       5.311393229
PuntaArenas --> Walker_2                   Jan 09 2024 04:09:56.734375000   Jan 09 2024 04:16:26.937500000       6.503385417
PuntaArenas --> Walker_4                   Jan 09 2024 04:37:57.277343750   Jan 09 2024 04:45:34.152343750       7.614583333
