Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)
Cuiaba --> Walker_1                        Jan 08 2024 03:32:49.757812500   Jan 08 2024 03:39:23.746093750       6.566471354
Cuiaba --> Walker_2                        Jan 08 2024 03:43:32.968750000   Jan 08 2024 03:51:12.699218750       7.662174479
Cuiaba --> Walker_3                        Jan 08 2024 03:43:22.410156250   Jan 08 2024 03:51:05.792968750       7.723046875
Cuiaba --> Walker_7                        Jan 08 2024 04:10:20.265625000   Jan 08 2024 04:18:49.867187500       8.493359375
Cuiaba --> Walker_5                        Jan 08 2024 04:20:23.035156250   Jan 08 2024 04:28:46.792968750       8.395963542
Cuiaba --> Walker_4                        Jan 08 2024 04:34:05.609375000   Jan 08 2024 04:42:10.175781250       8.076106771
Cuiaba --> Walker_6                        Jan 08 2024 04:38:02.812500000   Jan 08 2024 04:46:02.000000000       7.986458333
Cuiaba --> Walker_1                        Jan 08 2024 05:08:47.710937500   Jan 08 2024 05:14:15.160156250       5.457486979
Cuiaba --> Walker_2                        Jan 08 2024 05:21:22.417968750   Jan 08 2024 05:24:52.992187500       3.509570313
Cuiaba --> Walker_3                        Jan 08 2024 05:21:18.898437500   Jan 08 2024 05:24:54.187500000       3.588151042
Cuiaba --> Walker_2                        Jan 08 2024 15:39:49.234375000   Jan 08 2024 15:42:53.976562500       3.079036458
Cuiaba --> Walker_3                        Jan 08 2024 15:40:20.976562500   Jan 08 2024 15:44:06.160156250       3.753059896
Cuiaba --> Walker_7                        Jan 08 2024 16:05:06.683593750   Jan 08 2024 16:12:18.656250000       7.199544271
Cuiaba --> Walker_5                        Jan 08 2024 16:13:42.527343750   Jan 08 2024 16:21:27.570312500       7.750716146
Cuiaba --> Walker_4                        Jan 08 2024 16:26:58.339843750   Jan 08 2024 16:35:15.589843750       8.287500000
Cuiaba --> Walker_6                        Jan 08 2024 16:32:50.027343750   Jan 08 2024 16:41:26.402343750       8.606250000
Cuiaba --> Walker_1                        Jan 08 2024 16:59:47.218750000   Jan 08 2024 17:07:59.289062500       8.201171875
Cuiaba --> Walker_2                        Jan 08 2024 17:13:18.039062500   Jan 08 2024 17:20:56.042968750       7.633398438
Cuiaba --> Walker_3                        Jan 08 2024 17:14:13.089843750   Jan 08 2024 17:21:58.531250000       7.757356771
Cuiaba --> Walker_7                        Jan 08 2024 17:41:44.945312500   Jan 08 2024 17:46:39.789062500       4.914062500
Cuiaba --> Walker_5                        Jan 08 2024 17:51:18.894531250   Jan 08 2024 17:54:20.648437500       3.029231771
Cuiaba --> Walker_4                        Jan 09 2024 03:11:36.992187500   Jan 09 2024 03:14:27.457031250       2.841080729
Cuiaba --> Walker_6                        Jan 09 2024 03:18:33.027343750   Jan 09 2024 03:23:22.027343750       4.816666667
Cuiaba --> Walker_1                        Jan 09 2024 03:41:30.558593750   Jan 09 2024 03:48:46.582031250       7.267057292
Cuiaba --> Walker_2                        Jan 09 2024 03:55:48.660156250   Jan 09 2024 04:04:02.457031250       8.229947917
Cuiaba --> Walker_3                        Jan 09 2024 03:57:30.859375000   Jan 09 2024 04:05:52.226562500       8.356119792
Cuiaba --> Walker_7                        Jan 09 2024 04:22:55.945312500   Jan 09 2024 04:31:23.222656250       8.454622396
Cuiaba --> Walker_5                        Jan 09 2024 04:30:37.667968750   Jan 09 2024 04:38:50.734375000       8.217773438
