Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_9                      Jan 17 2024 16:06:26.691406250   Jan 17 2024 16:09:38.937500000       3.204101562
Amazonas --> Walker_6                      Jan 17 2024 16:09:33.625000000   Jan 17 2024 16:13:32.886718750       3.987695313
Amazonas --> Walker_5                      Jan 17 2024 16:18:47.785156250   Jan 17 2024 16:24:17.558593750       5.496223958
Amazonas --> Walker_3                      Jan 17 2024 16:25:20.843750000   Jan 17 2024 16:31:12.996093750       5.869205729
Amazonas --> Walker_8                      Jan 18 2024 03:46:11.246093750   Jan 18 2024 03:48:37.738281250       2.441536458
Amazonas --> Walker_2                      Jan 18 2024 03:55:38.355468750   Jan 18 2024 04:00:42.695312500       5.072330729
Amazonas --> Walker_4                      Jan 18 2024 04:06:21.367187500   Jan 18 2024 04:10:12.726562500       3.855989583
Amazonas --> Walker_4                      Jan 18 2024 04:10:56.820312500   Jan 18 2024 04:11:28.894531250       0.534570312
Amazonas --> Walker_9                      Jan 18 2024 04:16:24.667968750   Jan 18 2024 04:20:16.359375000       3.861523437
Amazonas --> Walker_6                      Jan 18 2024 04:19:23.367187500   Jan 18 2024 04:23:14.527343750       3.852669271
