Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)
Svalbard --> Walker_3                      Jan 03 2024 05:04:15.164062500   Jan 03 2024 05:17:04.480468750      12.821940104
Svalbard --> Walker_2                      Jan 03 2024 05:20:15.132812500   Jan 03 2024 05:33:05.113281250      12.833007812
Svalbard --> Walker_1                      Jan 03 2024 05:26:43.941406250   Jan 03 2024 05:39:26.152343750      12.703515625
Svalbard --> Walker_6                      Jan 03 2024 05:52:02.984375000   Jan 03 2024 06:04:59.871093750      12.948111979
Svalbard --> Walker_5                      Jan 03 2024 06:07:59.832031250   Jan 03 2024 06:20:54.792968750      12.916015625
Svalbard --> Walker_4                      Jan 03 2024 06:14:23.460937500   Jan 03 2024 06:27:04.742187500      12.688020833
Svalbard --> Walker_3                      Jan 03 2024 06:39:53.128906250   Jan 03 2024 06:52:39.855468750      12.778776042
Svalbard --> Walker_2                      Jan 03 2024 06:55:52.300781250   Jan 03 2024 07:08:40.554687500      12.804231771
Svalbard --> Walker_1                      Jan 03 2024 07:02:03.378906250   Jan 03 2024 07:14:45.191406250      12.696875000
Svalbard --> Walker_6                      Jan 03 2024 07:27:38.492187500   Jan 03 2024 07:40:37.238281250      12.979101563
Svalbard --> Walker_5                      Jan 03 2024 07:43:34.609375000   Jan 03 2024 07:56:33.886718750      12.987955729
Svalbard --> Walker_4                      Jan 03 2024 07:49:41.769531250   Jan 03 2024 08:02:27.300781250      12.758854167
Svalbard --> Walker_3                      Jan 03 2024 08:15:28.968750000   Jan 03 2024 08:28:22.601562500      12.893880208
Svalbard --> Walker_2                      Jan 03 2024 08:31:29.734375000   Jan 03 2024 08:44:25.160156250      12.923763021
Svalbard --> Walker_1                      Jan 03 2024 08:37:24.078125000   Jan 03 2024 08:50:13.792968750      12.828580729
Svalbard --> Walker_6                      Jan 03 2024 09:03:19.777343750   Jan 03 2024 09:16:26.425781250      13.110807292
Svalbard --> Walker_5                      Jan 03 2024 09:19:18.218750000   Jan 03 2024 09:32:25.730468750      13.125195313
Svalbard --> Walker_4                      Jan 03 2024 09:25:09.839843750   Jan 03 2024 09:38:02.941406250      12.885026042
Svalbard --> Walker_3                      Jan 03 2024 09:51:19.750000000   Jan 03 2024 10:04:19.558593750      12.996809896
Svalbard --> Walker_2                      Jan 03 2024 10:07:25.363281250   Jan 03 2024 10:20:24.574218750      12.986848958
Svalbard --> Walker_1                      Jan 03 2024 10:13:04.035156250   Jan 03 2024 10:25:57.136718750      12.885026042
Svalbard --> Walker_6                      Jan 03 2024 10:39:25.500000000   Jan 03 2024 10:52:30.886718750      13.089778646
Svalbard --> Walker_5                      Jan 03 2024 10:55:29.453125000   Jan 03 2024 11:08:32.847656250      13.056575521
