  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Jan 01 2024 12:23:50.511718750   Jan 01 2024 12:59:33.972656250      35.724348958
Earth Umbral      Jan 01 2024 12:33:14.234375000   Jan 01 2024 13:08:58.492187500      35.737630208
Earth Penumbral   Jan 01 2024 12:33:05.734375000   Jan 01 2024 13:09:06.992187500      36.020963542
Earth Umbral      Jan 01 2024 12:41:31.152343750   Jan 01 2024 13:17:16.871093750      35.761979167
Earth Penumbral   Jan 01 2024 12:41:22.652343750   Jan 01 2024 13:17:25.371093750      36.045312500
Earth Penumbral   Jan 01 2024 12:50:01.285156250   Jan 01 2024 13:26:03.472656250      36.036458333
Earth Umbral      Jan 01 2024 12:50:09.785156250   Jan 01 2024 13:25:54.972656250      35.753125000
Earth Umbral      Jan 01 2024 13:00:11.824218750   Jan 01 2024 13:35:56.878906250      35.750911458
Earth Penumbral   Jan 01 2024 13:00:03.390625000   Jan 01 2024 13:36:05.378906250      36.033138021
Earth Penumbral   Jan 01 2024 13:10:39.429687500   Jan 01 2024 13:46:41.351562500      36.032031250
Earth Umbral      Jan 01 2024 13:10:47.929687500   Jan 01 2024 13:46:32.851562500      35.748697917
Earth Penumbral   Jan 01 2024 13:20:04.746093750   Jan 01 2024 13:56:05.738281250      36.016536458
Earth Umbral      Jan 01 2024 13:20:13.179687500   Jan 01 2024 13:55:57.238281250      35.734309896
Earth Penumbral   Jan 01 2024 13:28:12.101562500   Jan 01 2024 14:04:14.355468750      36.037565104
Earth Umbral      Jan 01 2024 13:28:20.601562500   Jan 01 2024 14:04:05.921875000      35.755338542
Earth Umbral      Jan 01 2024 13:36:55.781250000   Jan 01 2024 14:12:43.292968750      35.791861979
Earth Penumbral   Jan 01 2024 13:36:47.281250000   Jan 01 2024 14:12:51.792968750      36.075195312
Earth Penumbral   Jan 01 2024 13:46:56.292968750   Jan 01 2024 14:22:59.343750000      36.050846354
Earth Umbral      Jan 01 2024 13:47:04.792968750   Jan 01 2024 14:22:50.843750000      35.767513021
Earth Umbral      Jan 01 2024 13:57:43.355468750   Jan 01 2024 14:33:26.750000000      35.723242187
Earth Penumbral   Jan 01 2024 13:57:34.921875000   Jan 01 2024 14:33:35.183593750      36.004361979
Earth Umbral      Jan 01 2024 14:07:07.144531250   Jan 01 2024 14:42:51.335937500      35.736523437
Earth Penumbral   Jan 01 2024 14:06:58.644531250   Jan 01 2024 14:42:59.835937500      36.019856771
Earth Umbral      Jan 01 2024 14:15:15.828125000   Jan 01 2024 14:51:01.546875000      35.761979167
Earth Penumbral   Jan 01 2024 14:15:07.394531250   Jan 01 2024 14:51:10.046875000      36.044205729
Earth Umbral      Jan 01 2024 14:23:49.281250000   Jan 01 2024 14:59:34.468750000      35.753125000
Earth Penumbral   Jan 01 2024 14:23:40.847656250   Jan 01 2024 14:59:42.902343750      36.034244792
Earth Umbral      Jan 01 2024 14:33:56.367187500   Jan 01 2024 15:09:41.355468750      35.749804688
Earth Penumbral   Jan 01 2024 14:33:47.867187500   Jan 01 2024 15:09:49.789062500      36.032031250
Earth Umbral      Jan 01 2024 14:44:40.773437500   Jan 01 2024 15:20:25.695312500      35.748697917
Earth Penumbral   Jan 01 2024 14:44:32.273437500   Jan 01 2024 15:20:34.195312500      36.032031250
Earth Umbral      Jan 01 2024 14:54:06.089843750   Jan 01 2024 15:29:50.082031250      35.733203125
Earth Penumbral   Jan 01 2024 14:53:57.589843750   Jan 01 2024 15:29:58.582031250      36.016536458
Earth Penumbral   Jan 01 2024 15:01:56.710937500   Jan 01 2024 15:37:58.898437500      36.036458333
Earth Umbral      Jan 01 2024 15:02:05.210937500   Jan 01 2024 15:37:50.398437500      35.753125000
Earth Penumbral   Jan 01 2024 15:10:26.777343750   Jan 01 2024 15:46:31.222656250      36.074088542
Earth Umbral      Jan 01 2024 15:10:35.277343750   Jan 01 2024 15:46:22.722656250      35.790755208
Earth Penumbral   Jan 01 2024 15:20:40.769531250   Jan 01 2024 15:56:43.753906250      36.049739583
Earth Umbral      Jan 01 2024 15:20:49.269531250   Jan 01 2024 15:56:35.253906250      35.766406250
Earth Penumbral   Jan 01 2024 15:31:27.699218750   Jan 01 2024 16:07:27.894531250      36.003255208
Earth Umbral      Jan 01 2024 15:31:36.132812500   Jan 01 2024 16:07:19.460937500      35.722135417
Earth Penumbral   Jan 01 2024 15:40:51.554687500   Jan 01 2024 16:16:52.679687500      36.018750000
Earth Umbral      Jan 01 2024 15:41:00.054687500   Jan 01 2024 16:16:44.179687500      35.735416667
Earth Umbral      Jan 01 2024 15:49:00.570312500   Jan 01 2024 16:24:46.156250000      35.759765625
Earth Penumbral   Jan 01 2024 15:48:52.070312500   Jan 01 2024 16:24:54.656250000      36.043098958
Earth Umbral      Jan 01 2024 15:57:28.777343750   Jan 01 2024 16:33:13.898437500      35.752018229
Earth Penumbral   Jan 01 2024 15:57:20.343750000   Jan 01 2024 16:33:22.332031250      36.033138021
Earth Umbral      Jan 01 2024 16:07:40.843750000   Jan 01 2024 16:43:25.765625000      35.748697917
Earth Penumbral   Jan 01 2024 16:07:32.410156250   Jan 01 2024 16:43:34.265625000      36.030924479
Earth Umbral      Jan 01 2024 16:18:33.683593750   Jan 01 2024 16:54:18.472656250      35.746484375
Earth Penumbral   Jan 01 2024 16:18:25.183593750   Jan 01 2024 16:54:26.972656250      36.029817708
Earth Penumbral   Jan 01 2024 16:27:50.433593750   Jan 01 2024 17:03:51.292968750      36.014322917
Earth Umbral      Jan 01 2024 16:27:58.933593750   Jan 01 2024 17:03:42.859375000      35.732096354
Earth Umbral      Jan 01 2024 16:35:49.820312500   Jan 01 2024 17:11:34.941406250      35.752018229
Earth Penumbral   Jan 01 2024 16:35:41.320312500   Jan 01 2024 17:11:43.441406250      36.035351562
Earth Umbral      Jan 01 2024 16:44:14.773437500   Jan 01 2024 17:20:02.152343750      35.789648437
Earth Penumbral   Jan 01 2024 16:44:06.273437500   Jan 01 2024 17:20:10.652343750      36.072981771
Earth Penumbral   Jan 01 2024 16:54:25.246093750   Jan 01 2024 17:30:28.097656250      36.047526042
Earth Umbral      Jan 01 2024 16:54:33.746093750   Jan 01 2024 17:30:19.597656250      35.764192708
Earth Penumbral   Jan 01 2024 17:05:20.476562500   Jan 01 2024 17:41:20.605468750      36.002148437
Earth Umbral      Jan 01 2024 17:05:28.976562500   Jan 01 2024 17:41:12.105468750      35.718815104
Earth Umbral      Jan 01 2024 17:14:53.031250000   Jan 01 2024 17:50:37.023437500      35.733203125
Earth Penumbral   Jan 01 2024 17:14:44.531250000   Jan 01 2024 17:50:45.523437500      36.016536458
Earth Umbral      Jan 01 2024 17:22:45.246093750   Jan 01 2024 17:58:30.765625000      35.758658854
Earth Penumbral   Jan 01 2024 17:22:36.812500000   Jan 01 2024 17:58:39.265625000      36.040885417
Earth Penumbral   Jan 01 2024 17:30:59.839843750   Jan 01 2024 18:07:01.761718750      36.032031250
Earth Umbral      Jan 01 2024 17:31:08.339843750   Jan 01 2024 18:06:53.328125000      35.749804688
Earth Penumbral   Jan 01 2024 17:41:16.953125000   Jan 01 2024 18:17:18.675781250      36.028710938
Earth Umbral      Jan 01 2024 17:41:25.453125000   Jan 01 2024 18:17:10.175781250      35.745377604
Earth Penumbral   Jan 01 2024 17:52:18.093750000   Jan 01 2024 18:28:19.750000000      36.027604167
Earth Umbral      Jan 01 2024 17:52:26.593750000   Jan 01 2024 18:28:11.250000000      35.744270833
Earth Penumbral   Jan 01 2024 18:01:43.343750000   Jan 01 2024 18:37:44.136718750      36.013216146
Earth Umbral      Jan 01 2024 18:01:51.843750000   Jan 01 2024 18:37:35.636718750      35.729882813
Earth Umbral      Jan 01 2024 18:09:34.429687500   Jan 01 2024 18:45:19.484375000      35.750911458
Earth Penumbral   Jan 01 2024 18:09:25.996093750   Jan 01 2024 18:45:27.917968750      36.032031250
Earth Penumbral   Jan 01 2024 18:17:45.769531250   Jan 01 2024 18:53:50.082031250      36.071875000
Earth Umbral      Jan 01 2024 18:17:54.269531250   Jan 01 2024 18:53:41.582031250      35.788541667
Earth Umbral      Jan 01 2024 18:28:18.289062500   Jan 01 2024 19:04:04.007812500      35.761979167
Earth Penumbral   Jan 01 2024 18:28:09.789062500   Jan 01 2024 19:04:12.507812500      36.045312500
Earth Umbral      Jan 01 2024 18:39:21.820312500   Jan 01 2024 19:15:04.882812500      35.717708333
Earth Penumbral   Jan 01 2024 18:39:13.320312500   Jan 01 2024 19:15:13.382812500      36.001041667
Earth Umbral      Jan 01 2024 18:48:46.007812500   Jan 01 2024 19:24:29.867187500      35.730989583
Earth Penumbral   Jan 01 2024 18:48:37.507812500   Jan 01 2024 19:24:38.367187500      36.014322917
Earth Penumbral   Jan 01 2024 18:56:21.554687500   Jan 01 2024 19:32:23.875000000      36.038671875
Earth Umbral      Jan 01 2024 18:56:30.054687500   Jan 01 2024 19:32:15.375000000      35.755338542
Earth Umbral      Jan 01 2024 19:04:47.902343750   Jan 01 2024 19:40:32.757812500      35.747591146
Earth Penumbral   Jan 01 2024 19:04:39.468750000   Jan 01 2024 19:40:41.191406250      36.028710938
Earth Penumbral   Jan 01 2024 19:15:01.562500000   Jan 01 2024 19:51:03.152343750      36.026497396
Earth Umbral      Jan 01 2024 19:15:10.062500000   Jan 01 2024 19:50:54.652343750      35.743164062
Earth Umbral      Jan 01 2024 19:26:19.570312500   Jan 01 2024 20:02:04.093750000      35.742057292
Earth Penumbral   Jan 01 2024 19:26:11.070312500   Jan 01 2024 20:02:12.593750000      36.025390625
Earth Umbral      Jan 01 2024 19:35:44.820312500   Jan 01 2024 20:11:28.480468750      35.727669271
Earth Penumbral   Jan 01 2024 19:35:36.320312500   Jan 01 2024 20:11:36.980468750      36.011002604
Earth Umbral      Jan 01 2024 19:43:19.171875000   Jan 01 2024 20:19:04.027343750      35.747591146
Earth Penumbral   Jan 01 2024 19:43:10.671875000   Jan 01 2024 20:19:12.527343750      36.030924479
Earth Umbral      Jan 01 2024 19:51:33.898437500   Jan 01 2024 20:27:21.011718750      35.785221354
Earth Penumbral   Jan 01 2024 19:51:25.398437500   Jan 01 2024 20:27:29.511718750      36.068554687
