Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_2                      Jan 11 2024 04:08:03.132812500   Jan 11 2024 04:11:52.898437500       3.829427083
Amazonas --> Walker_4                      Jan 11 2024 04:20:49.328125000   Jan 11 2024 04:24:42.214843750       3.881445312
Amazonas --> Walker_10                     Jan 11 2024 04:26:43.738281250   Jan 11 2024 04:30:45.523437500       4.029752604
Amazonas --> Walker_3                      Jan 11 2024 04:30:24.472656250   Jan 11 2024 04:33:48.339843750       3.397786458
Amazonas --> Walker_6                      Jan 11 2024 04:46:14.347656250   Jan 11 2024 04:46:39.914062500       0.426106771
Amazonas --> Walker_8                      Jan 11 2024 15:46:51.773437500   Jan 11 2024 15:47:49.613281250       0.963997396
Amazonas --> Walker_1                      Jan 11 2024 15:58:12.503906250   Jan 11 2024 16:00:38.199218750       2.428255208
Amazonas --> Walker_2                      Jan 11 2024 16:08:38.648437500   Jan 11 2024 16:12:34.523437500       3.931250000
Amazonas --> Walker_4                      Jan 11 2024 16:21:49.746093750   Jan 11 2024 16:27:42.628906250       5.881380208
Amazonas --> Walker_3                      Jan 11 2024 16:31:38.371093750   Jan 11 2024 16:32:21.933593750       0.726041667
Amazonas --> Walker_10                     Jan 11 2024 16:26:17.894531250   Jan 11 2024 16:32:09.250000000       5.855924479
Amazonas --> Walker_3                      Jan 11 2024 16:33:18.445312500   Jan 11 2024 16:37:30.257812500       4.196875000
Amazonas --> Walker_6                      Jan 11 2024 16:45:20.082031250   Jan 11 2024 16:48:35.050781250       3.249479167
Amazonas --> Walker_9                      Jan 12 2024 03:47:56.441406250   Jan 12 2024 03:52:34.285156250       4.630729167
Amazonas --> Walker_5                      Jan 12 2024 03:50:20.742187500   Jan 12 2024 03:55:08.746093750       4.800065104
Amazonas --> Walker_8                      Jan 12 2024 03:57:00.906250000   Jan 12 2024 04:02:07.636718750       5.112174479
Amazonas --> Walker_1                      Jan 12 2024 04:06:30.074218750   Jan 12 2024 04:10:19.773437500       3.828320312
Amazonas --> Walker_1                      Jan 12 2024 04:11:05.726562500   Jan 12 2024 04:11:13.496093750       0.129492187
Amazonas --> Walker_2                      Jan 12 2024 04:19:08.101562500   Jan 12 2024 04:22:59.726562500       3.860416667
Amazonas --> Walker_4                      Jan 12 2024 04:34:51.601562500   Jan 12 2024 04:37:27.457031250       2.597591146
Amazonas --> Walker_10                     Jan 12 2024 04:37:48.375000000   Jan 12 2024 04:40:02.914062500       2.242317708
Amazonas --> Walker_3                      Jan 12 2024 04:45:50.882812500   Jan 12 2024 04:46:22.093750000       0.520182292
Amazonas --> Walker_9                      Jan 12 2024 15:51:08.941406250   Jan 12 2024 15:52:49.214843750       1.671223958
Amazonas --> Walker_5                      Jan 12 2024 15:52:03.394531250   Jan 12 2024 15:53:46.390625000       1.716601562
Amazonas --> Walker_8                      Jan 12 2024 16:00:02.117187500   Jan 12 2024 16:02:46.207031250       2.734830729
Amazonas --> Walker_1                      Jan 12 2024 16:06:49.320312500   Jan 12 2024 16:10:02.164062500       3.214062500
Amazonas --> Walker_2                      Jan 12 2024 16:18:29.906250000   Jan 12 2024 16:24:11.964843750       5.700976563
Amazonas --> Walker_4                      Jan 12 2024 16:37:50.753906250   Jan 12 2024 16:41:47.757812500       3.950065104
Amazonas --> Walker_10                     Jan 12 2024 16:39:06.324218750   Jan 12 2024 16:42:53.500000000       3.786263021
Amazonas --> Walker_3                      Jan 12 2024 16:47:47.546875000   Jan 12 2024 16:48:13.843750000       0.438281250
Amazonas --> Walker_3                      Jan 12 2024 16:49:43.359375000   Jan 12 2024 16:50:01.355468750       0.299934896
Amazonas --> Walker_3                      Jan 12 2024 16:50:20.878906250   Jan 12 2024 16:50:50.761718750       0.498046875
Amazonas --> Walker_7                      Jan 13 2024 03:42:29.699218750   Jan 13 2024 03:44:22.457031250       1.879296875
