Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_2                      Jan 17 2024 03:50:58.410156250   Jan 17 2024 03:55:48.671875000       4.837695313
Amazonas --> Walker_5                      Jan 17 2024 04:04:11.167968750   Jan 17 2024 04:09:25.136718750       5.232812500
Amazonas --> Walker_8                      Jan 17 2024 04:14:20.910156250   Jan 17 2024 04:18:10.941406250       3.833854167
Amazonas --> Walker_3                      Jan 17 2024 04:23:57.183593750   Jan 17 2024 04:28:04.082031250       4.114973958
Amazonas --> Walker_6                      Jan 17 2024 04:37:50.582031250   Jan 17 2024 04:40:05.585937500       2.250065104
Amazonas --> Walker_2                      Jan 17 2024 15:53:05.699218750   Jan 17 2024 15:54:52.546875000       1.780794271
Amazonas --> Walker_5                      Jan 17 2024 16:04:31.875000000   Jan 17 2024 16:07:39.273437500       3.123307292
Amazonas --> Walker_8                      Jan 17 2024 16:14:23.687500000   Jan 17 2024 16:19:30.218750000       5.108854167
Amazonas --> Walker_3                      Jan 17 2024 16:25:27.417968750   Jan 17 2024 16:31:19.835937500       5.873632813
Amazonas --> Walker_6                      Jan 17 2024 16:39:37.085937500   Jan 17 2024 16:43:25.324218750       3.803971354
Amazonas --> Walker_4                      Jan 18 2024 03:39:05.250000000   Jan 18 2024 03:39:46.886718750       0.693945313
Amazonas --> Walker_7                      Jan 18 2024 03:51:35.906250000   Jan 18 2024 03:56:29.089843750       4.886393229
Amazonas --> Walker_2                      Jan 18 2024 04:02:37.910156250   Jan 18 2024 04:07:51.546875000       5.227278646
Amazonas --> Walker_5                      Jan 18 2024 04:13:16.074218750   Jan 18 2024 04:16:59.531250000       3.724283854
Amazonas --> Walker_8                      Jan 18 2024 04:26:04.195312500   Jan 18 2024 04:30:09.964843750       4.096158854
Amazonas --> Walker_3                      Jan 18 2024 04:38:45.941406250   Jan 18 2024 04:40:59.882812500       2.232356771
Amazonas --> Walker_7                      Jan 18 2024 15:54:59.363281250   Jan 18 2024 15:57:07.460937500       2.134960937
Amazonas --> Walker_2                      Jan 18 2024 16:04:22.621093750   Jan 18 2024 16:07:31.347656250       3.145442708
Amazonas --> Walker_5                      Jan 18 2024 16:12:21.210937500   Jan 18 2024 16:16:55.402343750       4.569856771
Amazonas --> Walker_8                      Jan 18 2024 16:26:02.921875000   Jan 18 2024 16:31:55.074218750       5.869205729
Amazonas --> Walker_3                      Jan 18 2024 16:42:01.429687500   Jan 18 2024 16:45:32.335937500       3.515104167
Amazonas --> Walker_4                      Jan 19 2024 03:50:16.394531250   Jan 19 2024 03:55:02.804687500       4.773502604
Amazonas --> Walker_7                      Jan 19 2024 04:06:06.601562500   Jan 19 2024 04:09:56.832031250       3.837174479
Amazonas --> Walker_7                      Jan 19 2024 04:10:41.125000000   Jan 19 2024 04:11:14.792968750       0.561132813
Amazonas --> Walker_2                      Jan 19 2024 04:14:34.542968750   Jan 19 2024 04:18:24.707031250       3.836067708
Amazonas --> Walker_5                      Jan 19 2024 04:22:20.183593750   Jan 19 2024 04:26:11.742187500       3.859309896
