Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_4                      Jan 10 2024 04:06:34.039062500   Jan 10 2024 04:10:18.492187500       3.740885417
Amazonas --> Walker_10                     Jan 10 2024 04:15:55.304687500   Jan 10 2024 04:19:41.152343750       3.764127604
Amazonas --> Walker_3                      Jan 10 2024 04:16:22.664062500   Jan 10 2024 04:20:13.292968750       3.843815104
Amazonas --> Walker_6                      Jan 10 2024 04:35:55.664062500   Jan 10 2024 04:38:06.484375000       2.180338542
Amazonas --> Walker_1                      Jan 10 2024 15:50:17.589843750   Jan 10 2024 15:50:51.722656250       0.568880208
Amazonas --> Walker_2                      Jan 10 2024 15:58:48.851562500   Jan 10 2024 16:01:00.535156250       2.194726563
Amazonas --> Walker_4                      Jan 10 2024 16:09:27.148437500   Jan 10 2024 16:12:46.101562500       3.315885417
Amazonas --> Walker_10                     Jan 10 2024 16:15:46.460937500   Jan 10 2024 16:20:36.523437500       4.834375000
Amazonas --> Walker_3                      Jan 10 2024 16:17:36.097656250   Jan 10 2024 16:22:46.148437500       5.167513021
Amazonas --> Walker_6                      Jan 10 2024 16:36:17.500000000   Jan 10 2024 16:39:59.429687500       3.698828125
Amazonas --> Walker_7                      Jan 10 2024 16:48:23.453125000   Jan 10 2024 16:48:51.343750000       0.464843750
Amazonas --> Walker_8                      Jan 11 2024 03:43:16.164062500   Jan 11 2024 03:44:44.085937500       1.465364583
Amazonas --> Walker_1                      Jan 11 2024 03:57:36.921875000   Jan 11 2024 04:02:38.738281250       5.030273438
Amazonas --> Walker_2                      Jan 11 2024 04:08:03.132812500   Jan 11 2024 04:11:43.003906250       3.664518229
Amazonas --> Walker_4                      Jan 11 2024 04:20:49.527343750   Jan 11 2024 04:24:42.214843750       3.878125000
Amazonas --> Walker_10                     Jan 11 2024 04:26:45.000000000   Jan 11 2024 04:30:11.191406250       3.436523438
Amazonas --> Walker_3                      Jan 11 2024 04:30:24.472656250   Jan 11 2024 04:33:09.093750000       2.743684896
Amazonas --> Walker_1                      Jan 11 2024 15:58:20.074218750   Jan 11 2024 16:00:26.511718750       2.107291667
