  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 01 2024 13:31:43.007812500   Jan 01 2024 14:08:34.667968750      36.861002604
Earth Umbral      Jan 01 2024 13:31:51.109375000   Jan 01 2024 14:08:26.500000000      36.589843750
Earth Penumbral   Jan 01 2024 13:39:27.917968750   Jan 01 2024 14:16:22.300781250      36.906380208
Earth Umbral      Jan 01 2024 13:39:36.019531250   Jan 01 2024 14:16:14.132812500      36.635221354
Earth Umbral      Jan 01 2024 13:47:45.699218750   Jan 01 2024 14:24:24.011718750      36.638541667
Earth Penumbral   Jan 01 2024 13:47:37.597656250   Jan 01 2024 14:24:32.113281250      36.908593750
Earth Penumbral   Jan 01 2024 13:57:22.503906250   Jan 01 2024 14:34:16.156250000      36.894205729
Earth Umbral      Jan 01 2024 13:57:30.605468750   Jan 01 2024 14:34:07.988281250      36.623046875
Earth Umbral      Jan 01 2024 14:07:54.492187500   Jan 01 2024 14:44:30.546875000      36.600911458
Earth Penumbral   Jan 01 2024 14:07:46.324218750   Jan 01 2024 14:44:38.714843750      36.873177083
Earth Umbral      Jan 01 2024 14:16:57.230468750   Jan 01 2024 14:53:32.421875000      36.586523437
Earth Penumbral   Jan 01 2024 14:16:49.128906250   Jan 01 2024 14:53:40.589843750      36.857682292
Earth Umbral      Jan 01 2024 14:24:31.316406250   Jan 01 2024 15:01:08.964843750      36.627473958
Earth Penumbral   Jan 01 2024 14:24:23.148437500   Jan 01 2024 15:01:17.066406250      36.898632812
Earth Penumbral   Jan 01 2024 14:32:29.375000000   Jan 01 2024 15:09:26.414062500      36.950651042
Earth Umbral      Jan 01 2024 14:32:37.476562500   Jan 01 2024 15:09:18.246093750      36.679492188
Earth Penumbral   Jan 01 2024 14:42:22.250000000   Jan 01 2024 15:19:16.964843750      36.911914063
Earth Umbral      Jan 01 2024 14:42:30.417968750   Jan 01 2024 15:19:08.863281250      36.640755208
Earth Umbral      Jan 01 2024 14:52:56.164062500   Jan 01 2024 15:29:30.625000000      36.574348958
Earth Penumbral   Jan 01 2024 14:52:47.996093750   Jan 01 2024 15:29:38.726562500      36.845507813
Earth Penumbral   Jan 01 2024 15:01:49.007812500   Jan 01 2024 15:38:40.667968750      36.861002604
Earth Umbral      Jan 01 2024 15:01:57.175781250   Jan 01 2024 15:38:32.500000000      36.588736979
Earth Penumbral   Jan 01 2024 15:09:25.617187500   Jan 01 2024 15:46:19.867187500      36.904166667
Earth Umbral      Jan 01 2024 15:09:33.718750000   Jan 01 2024 15:46:11.765625000      36.634114583
Earth Penumbral   Jan 01 2024 15:17:30.050781250   Jan 01 2024 15:54:24.500000000      36.907486979
Earth Umbral      Jan 01 2024 15:17:38.152343750   Jan 01 2024 15:54:16.398437500      36.637434896
Earth Umbral      Jan 01 2024 15:27:28.105468750   Jan 01 2024 16:04:05.421875000      36.621940104
Earth Penumbral   Jan 01 2024 15:27:20.003906250   Jan 01 2024 16:04:13.589843750      36.893098958
Earth Umbral      Jan 01 2024 15:38:00.425781250   Jan 01 2024 16:14:36.480468750      36.600911458
Earth Penumbral   Jan 01 2024 15:37:52.257812500   Jan 01 2024 16:14:44.648437500      36.873177083
Earth Umbral      Jan 01 2024 15:47:03.230468750   Jan 01 2024 16:23:38.355468750      36.585416667
Earth Penumbral   Jan 01 2024 15:46:55.062500000   Jan 01 2024 16:23:46.457031250      36.856575521
Earth Penumbral   Jan 01 2024 15:54:20.781250000   Jan 01 2024 16:31:14.566406250      36.896419271
Earth Umbral      Jan 01 2024 15:54:28.882812500   Jan 01 2024 16:31:06.464843750      36.626367188
Earth Penumbral   Jan 01 2024 16:02:21.761718750   Jan 01 2024 16:39:18.734375000      36.949544271
Earth Umbral      Jan 01 2024 16:02:29.929687500   Jan 01 2024 16:39:10.566406250      36.677278646
Earth Umbral      Jan 01 2024 16:12:27.851562500   Jan 01 2024 16:49:06.230468750      36.639648438
